series,vintage,origin,survey_q,horizon_quarters,target_annualized_pct
headline_cpi,first_release,2012Q3,2012Q4,1,2.032396033364993
headline_cpi,first_release,2012Q3,2012Q4,2,1.614085376614174
headline_cpi,first_release,2012Q3,2012Q4,4,1.4487972283899233
headline_cpi,first_release,2012Q4,2013Q1,1,1.1957747198633144
headline_cpi,first_release,2012Q4,2013Q1,2,0.584097655356136
headline_cpi,first_release,2012Q4,2013Q1,4,1.1525125632548825
headline_cpi,first_release,2013Q1,2013Q2,1,-0.02757940915105059
headline_cpi,first_release,2013Q1,2013Q2,2,1.2835090801656668
headline_cpi,first_release,2013Q1,2013Q2,4,1.3406325924391518
headline_cpi,first_release,2013Q2,2013Q3,1,2.5945975694823917
headline_cpi,first_release,2013Q2,2013Q3,2,1.7209274711536087
headline_cpi,first_release,2013Q2,2013Q3,4,2.094011390321437
headline_cpi,first_release,2013Q3,2013Q4,1,0.8472573728247921
headline_cpi,first_release,2013Q3,2013Q4,2,1.3977561047126295
headline_cpi,first_release,2013Q3,2013Q4,4,1.7178303845382534
headline_cpi,first_release,2013Q4,2014Q1,1,1.9482548366004098
headline_cpi,first_release,2013Q4,2014Q1,2,2.4670953094892463
headline_cpi,first_release,2013Q4,2014Q1,4,1.2044328601621834
headline_cpi,first_release,2014Q1,2014Q2,1,2.9859357823780037
headline_cpi,first_release,2014Q1,2014Q2,2,2.0379046643638694
headline_cpi,first_release,2014Q1,2014Q2,4,-0.07684976235232015
headline_cpi,first_release,2014Q2,2014Q3,1,1.089873546349731
headline_cpi,first_release,2014Q2,2014Q3,2,-0.0582295891648843
headline_cpi,first_release,2014Q2,2014Q3,4,-0.08964229680009635
headline_cpi,first_release,2014Q3,2014Q4,1,-1.2063327246794673
headline_cpi,first_release,2014Q3,2014Q4,2,-2.1916041890685083
headline_cpi,first_release,2014Q3,2014Q4,4,0.03062616538279512
headline_cpi,first_release,2014Q4,2015Q1,1,-3.1768756534575426
headline_cpi,first_release,2014Q4,2015Q1,2,-0.1210550044353172
headline_cpi,first_release,2014Q4,2015Q1,4,0.38881318261031733
headline_cpi,first_release,2015Q1,2015Q2,1,2.9347656445869017
headline_cpi,first_release,2015Q1,2015Q2,2,2.252856519834119
headline_cpi,first_release,2015Q1,2015Q2,4,1.064235140322518
headline_cpi,first_release,2015Q2,2015Q3,1,1.5709473950812374
headline_cpi,first_release,2015Q2,2015Q3,2,0.898681369655935
headline_cpi,first_release,2015Q2,2015Q3,4,0.9580778739517612
headline_cpi,first_release,2015Q3,2015Q4,1,0.22641534423064033
headline_cpi,first_release,2015Q3,2015Q4,2,-0.12438623918904171
headline_cpi,first_release,2015Q3,2015Q4,4,0.9699699742349096
headline_cpi,first_release,2015Q4,2016Q1,1,-0.47518782260874076
headline_cpi,first_release,2015Q4,2016Q1,2,1.0174743782475646
headline_cpi,first_release,2015Q4,2016Q1,4,1.7579053348656577
headline_cpi,first_release,2016Q1,2016Q2,1,2.5101365791039187
headline_cpi,first_release,2016Q1,2016Q2,2,2.0643261876588648
headline_cpi,first_release,2016Q1,2016Q2,4,2.665525424144581
headline_cpi,first_release,2016Q2,2016Q3,1,1.6185157962138985
headline_cpi,first_release,2016Q2,2016Q3,2,2.4983362914837324
headline_cpi,first_release,2016Q2,2016Q3,4,1.9598629388155309
headline_cpi,first_release,2016Q3,2016Q4,1,3.3781567867536255
headline_cpi,first_release,2016Q3,2016Q4,2,3.2667246606302864
headline_cpi,first_release,2016Q3,2016Q4,4,2.053727423631514
headline_cpi,first_release,2016Q4,2017Q1,1,3.1552925345069966
headline_cpi,first_release,2016Q4,2017Q1,2,1.4213895861473436
headline_cpi,first_release,2016Q4,2017Q1,4,2.1218649770976126
headline_cpi,first_release,2017Q1,2017Q2,1,-0.3125133622122563
headline_cpi,first_release,2017Q1,2017Q2,2,0.8407301866327167
headline_cpi,first_release,2017Q1,2017Q2,4,2.177227057249252
headline_cpi,first_release,2017Q2,2017Q3,1,1.9939737354777336
headline_cpi,first_release,2017Q2,2017Q3,2,2.822340368047888
headline_cpi,first_release,2017Q2,2017Q3,4,2.6659592518661133
headline_cpi,first_release,2017Q3,2017Q4,1,3.650707000618065
headline_cpi,first_release,2017Q3,2017Q4,2,3.5137239278657666
headline_cpi,first_release,2017Q3,2017Q4,4,2.6614498286670902
headline_cpi,first_release,2017Q4,2018Q1,1,3.3767408551135385
headline_cpi,first_release,2017Q4,2018Q1,2,2.509578135684311
headline_cpi,first_release,2017Q4,2018Q1,4,2.186154934711708
headline_cpi,first_release,2018Q1,2018Q2,1,1.6424154162551066
headline_cpi,first_release,2018Q1,2018Q2,2,1.8091757294683917
headline_cpi,first_release,2018Q1,2018Q2,4,1.5432399126051914
headline_cpi,first_release,2018Q2,2018Q3,1,1.9759360426816481
headline_cpi,first_release,2018Q2,2018Q3,2,1.8627317337390936
headline_cpi,first_release,2018Q2,2018Q3,4,1.8516889233416682
headline_cpi,first_release,2018Q3,2018Q4,1,1.7495274247965191
headline_cpi,first_release,2018Q3,2018Q4,2,1.277304095741945
headline_cpi,first_release,2018Q3,2018Q4,4,1.8010558380664534
headline_cpi,first_release,2018Q4,2019Q1,1,0.8050807666873758
headline_cpi,first_release,2018Q4,2019Q1,2,1.8406461129442446
headline_cpi,first_release,2018Q4,2019Q1,4,1.9975721653726253
headline_cpi,first_release,2019Q1,2019Q2,1,2.8762114592010177
headline_cpi,first_release,2019Q1,2019Q2,2,2.324807580390942
headline_cpi,first_release,2019Q1,2019Q2,4,2.091347096401136
headline_cpi,first_release,2019Q2,2019Q3,1,1.7734037015807766
headline_cpi,first_release,2019Q2,2019Q3,2,2.1544982178010526
headline_cpi,first_release,2019Q2,2019Q3,4,0.4738656085144541
headline_cpi,first_release,2019Q3,2019Q4,1,2.53559273402129
headline_cpi,first_release,2019Q3,2019Q4,2,1.8578866124113271
headline_cpi,first_release,2019Q3,2019Q4,4,1.2879181126517019
headline_cpi,first_release,2019Q4,2020Q1,1,1.1801804908013862
headline_cpi,first_release,2019Q4,2020Q1,2,-1.2067670007721294
headline_cpi,first_release,2019Q4,2020Q1,4,1.2052808384067657
headline_cpi,first_release,2020Q1,2020Q2,1,-3.5937144923456983
headline_cpi,first_release,2020Q1,2020Q2,2,0.7179496128920626
headline_cpi,first_release,2020Q1,2020Q2,4,1.916445333774616
headline_cpi,first_release,2020Q2,2020Q3,1,5.029613718129895
headline_cpi,first_release,2020Q2,2020Q3,2,3.617328677585707
headline_cpi,first_release,2020Q2,2020Q3,4,4.84169171053616
headline_cpi,first_release,2020Q3,2020Q4,1,2.2050436370415607
headline_cpi,first_release,2020Q3,2020Q4,2,3.114941054657155
headline_cpi,first_release,2020Q3,2020Q4,4,5.189834083229889
headline_cpi,first_release,2020Q4,2021Q1,1,4.0248384722727915
headline_cpi,first_release,2020Q4,2021Q1,2,6.066054743486639
headline_cpi,first_release,2020Q4,2021Q1,4,6.617961666164507
headline_cpi,first_release,2021Q1,2021Q2,1,8.10727101470051
headline_cpi,first_release,2021Q1,2021Q2,2,7.26472711180263
headline_cpi,first_release,2021Q1,2021Q2,4,7.769238464585146
headline_cpi,first_release,2021Q2,2021Q3,1,6.422183208904736
headline_cpi,first_release,2021Q2,2021Q3,2,7.169868588842354
headline_cpi,first_release,2021Q2,2021Q3,4,8.245539392677568
headline_cpi,first_release,2021Q3,2021Q4,1,7.917553968779932
headline_cpi,first_release,2021Q3,2021Q4,2,8.273749817367678
headline_cpi,first_release,2021Q3,2021Q4,4,8.022446290794154
headline_cpi,first_release,2021Q4,2022Q1,1,8.62994566595539
headline_cpi,first_release,2021Q4,2022Q1,2,9.321210196512805
headline_cpi,first_release,2021Q4,2022Q1,4,6.8141385483028865
headline_cpi,first_release,2022Q1,2022Q2,1,10.01247472707019
headline_cpi,first_release,2022Q1,2022Q2,2,7.77114276422062
headline_cpi,first_release,2022Q1,2022Q2,4,5.415550099570413
headline_cpi,first_release,2022Q2,2022Q3,1,5.529810801371032
headline_cpi,first_release,2022Q2,2022Q3,2,4.307066900092986
headline_cpi,first_release,2022Q2,2022Q3,4,3.5806644304583077
headline_cpi,first_release,2022Q3,2022Q4,1,3.0843229988149723
headline_cpi,first_release,2022Q3,2022Q4,2,3.059957434920194
headline_cpi,first_release,2022Q3,2022Q4,4,3.0783369167779564
headline_cpi,first_release,2022Q4,2023Q1,1,3.0355918710254124
headline_cpi,first_release,2022Q4,2023Q1,2,2.854261960823638
headline_cpi,first_release,2022Q4,2023Q1,4,2.989817805835213
headline_cpi,first_release,2023Q1,2023Q2,1,2.672932050621824
headline_cpi,first_release,2023Q1,2023Q2,2,3.0967163986356914
headline_cpi,first_release,2023Q1,2023Q2,4,3.1901198140039826
headline_cpi,first_release,2023Q2,2023Q3,1,3.5205007466495917
headline_cpi,first_release,2023Q2,2023Q3,2,3.1253736508467647
headline_cpi,first_release,2023Q2,2023Q3,4,3.217448030621321
headline_cpi,first_release,2023Q3,2023Q4,1,2.730246555044003
headline_cpi,first_release,2023Q3,2023Q4,2,3.2835232293722627
headline_cpi,first_release,2023Q3,2023Q4,4,2.6412864691516944
headline_cpi,first_release,2023Q4,2024Q1,1,3.8367999037005407
headline_cpi,first_release,2023Q4,2024Q1,2,3.309522410395844
headline_cpi,first_release,2023Q4,2024Q1,4,2.7239861568504886
headline_cpi,first_release,2024Q1,2024Q2,1,2.782244917091209
headline_cpi,first_release,2024Q1,2024Q2,2,1.9990497089311197
headline_cpi,first_release,2024Q1,2024Q2,4,2.7230731602927016
headline_cpi,first_release,2024Q2,2024Q3,1,1.2158545007710493
headline_cpi,first_release,2024Q2,2024Q3,2,2.138449903305083
headline_cpi,first_release,2024Q2,2024Q3,4,2.436173545070272
headline_cpi,first_release,2024Q3,2024Q4,1,3.0610453058391593
headline_cpi,first_release,2024Q3,2024Q4,2,3.4470966116543074
headline_cpi,first_release,2024Q3,2024Q4,4,2.904671133636761
headline_cpi,first_release,2024Q4,2025Q1,1,3.833147917469433
headline_cpi,first_release,2024Q4,2025Q1,2,2.733897186835418
headline_cpi,first_release,2024Q4,2025Q1,4,2.779806880552773
headline_cpi,first_release,2025Q1,2025Q2,1,1.6346464562014793
headline_cpi,first_release,2025Q1,2025Q2,2,2.3622456556192106
headline_cpi,first_release,2025Q1,2025Q2,4,2.458281812412462
headline_cpi,first_release,2025Q2,2025Q3,1,3.089844855037017
headline_cpi,first_release,2025Q2,2025Q3,2,2.825716574270135
headline_cpi,first_release,2025Q2,2025Q3,4,3.5232536543489354
headline_cpi,first_release,2025Q3,2025Q4,1,2.561588293503229
headline_cpi,first_release,2025Q3,2025Q4,2,2.554317969205745
headline_cpi,first_release,2025Q4,2026Q1,1,2.547047644908222
headline_cpi,first_release,2025Q4,2026Q1,2,4.220790734427763
headline_cpi,first_release,2026Q1,2026Q2,1,5.894533823947355
headline_cpi,most_recent_release,1998Q4,1999Q1,1,1.4595656951410994
headline_cpi,most_recent_release,1998Q4,1999Q1,2,2.2215682348527257
headline_cpi,most_recent_release,1998Q4,1999Q1,4,2.586086528841616
headline_cpi,most_recent_release,1999Q1,1999Q2,1,2.9835707745643543
headline_cpi,most_recent_release,1999Q1,1999Q2,2,2.972533600886775
headline_cpi,most_recent_release,1999Q1,1999Q2,4,3.2058422939261484
headline_cpi,most_recent_release,1999Q2,1999Q3,1,2.9614964272092426
headline_cpi,most_recent_release,1999Q2,1999Q3,2,2.950604822830502
headline_cpi,most_recent_release,1999Q2,1999Q3,4,3.240747568244906
headline_cpi,most_recent_release,1999Q3,1999Q4,1,2.9397132184517694
headline_cpi,most_recent_release,1999Q3,1999Q4,2,3.4391509869655263
headline_cpi,most_recent_release,1999Q3,1999Q4,4,3.410088375840461
headline_cpi,most_recent_release,1999Q4,2000Q1,1,3.938588755479204
headline_cpi,most_recent_release,1999Q4,2000Q1,2,3.530890313659289
headline_cpi,most_recent_release,1999Q4,2000Q1,4,3.3855420305982946
headline_cpi,most_recent_release,2000Q1,2000Q2,1,3.123191871839376
headline_cpi,most_recent_release,2000Q1,2000Q2,2,3.3810257647154183
headline_cpi,most_recent_release,2000Q1,2000Q2,4,3.3529176479202123
headline_cpi,most_recent_release,2000Q2,2000Q3,1,3.6388596575914534
headline_cpi,most_recent_release,2000Q2,2000Q3,2,3.240193747537281
headline_cpi,most_recent_release,2000Q2,2000Q3,4,3.270834272484314
headline_cpi,most_recent_release,2000Q3,2000Q4,1,2.84152783748309
headline_cpi,most_recent_release,2000Q3,2000Q4,2,3.324809531125043
headline_cpi,most_recent_release,2000Q3,2000Q4,4,2.642992221913184
headline_cpi,most_recent_release,2000Q4,2001Q1,1,3.808091224766957
headline_cpi,most_recent_release,2000Q4,2001Q1,2,3.3014747974313474
headline_cpi,most_recent_release,2000Q4,2001Q1,4,1.8575165461093157
headline_cpi,most_recent_release,2001Q1,2001Q2,1,2.7948583700957763
headline_cpi,most_recent_release,2001Q1,2001Q2,2,1.961174912701317
headline_cpi,most_recent_release,2001Q1,2001Q2,4,1.2242333101069152
headline_cpi,most_recent_release,2001Q2,2001Q3,1,1.1274914553068753
headline_cpi,most_recent_release,2001Q2,2001Q3,2,0.4135582947872711
headline_cpi,most_recent_release,2001Q2,2001Q3,4,1.3086687660056455
headline_cpi,most_recent_release,2001Q3,2001Q4,1,-0.300374865732323
headline_cpi,most_recent_release,2001Q3,2001Q4,2,0.48729170751252593
headline_cpi,most_recent_release,2001Q3,2001Q4,4,1.563984638652863
headline_cpi,most_recent_release,2001Q4,2002Q1,1,1.2749582807574105
headline_cpi,most_recent_release,2001Q4,2002Q1,2,2.2037792372240452
headline_cpi,most_recent_release,2001Q4,2002Q1,4,2.228503151131507
headline_cpi,most_recent_release,2002Q1,2002Q2,1,3.1326001936907097
headline_cpi,most_recent_release,2002Q1,2002Q2,2,2.6406775697931972
headline_cpi,most_recent_release,2002Q1,2002Q2,4,2.9329717836813174
headline_cpi,most_recent_release,2002Q2,2002Q3,1,2.148754945895721
headline_cpi,most_recent_release,2002Q2,2002Q3,2,2.253227065038982
headline_cpi,most_recent_release,2002Q2,2002Q3,4,1.986075415419568
headline_cpi,most_recent_release,2002Q3,2002Q4,1,2.3576991841822763
headline_cpi,most_recent_release,2002Q3,2002Q4,2,3.225265997569399
headline_cpi,most_recent_release,2002Q3,2002Q4,4,2.1926492438001137
headline_cpi,most_recent_release,2002Q4,2003Q1,1,4.092832810956567
headline_cpi,most_recent_release,2002Q4,2003Q1,2,1.7189237658001233
headline_cpi,most_recent_release,2002Q4,2003Q1,4,1.9820464053865945
headline_cpi,most_recent_release,2003Q1,2003Q2,1,-0.6549852793562575
headline_cpi,most_recent_release,2003Q1,2003Q2,2,1.16003249003085
headline_cpi,most_recent_release,2003Q1,2003Q2,4,1.8015098464397743
headline_cpi,most_recent_release,2003Q2,2003Q3,1,2.9750502594179062
headline_cpi,most_recent_release,2003Q2,2003Q3,2,2.245169044973068
headline_cpi,most_recent_release,2003Q2,2003Q3,4,2.7477619952431183
headline_cpi,most_recent_release,2003Q3,2003Q4,1,1.5152878305282178
headline_cpi,most_recent_release,2003Q3,2003Q4,2,2.4429872028486987
headline_cpi,most_recent_release,2003Q3,2003Q4,4,2.639702416321075
headline_cpi,most_recent_release,2003Q4,2004Q1,1,3.3706865751692328
headline_cpi,most_recent_release,2003Q4,2004Q1,2,3.250354945513169
headline_cpi,most_recent_release,2003Q4,2004Q1,4,3.3289126525415464
headline_cpi,most_recent_release,2004Q1,2004Q2,1,3.130023315857085
headline_cpi,most_recent_release,2004Q1,2004Q2,2,2.836417629793483
headline_cpi,most_recent_release,2004Q1,2004Q2,4,2.990018334066891
headline_cpi,most_recent_release,2004Q2,2004Q3,1,2.5428119437298293
headline_cpi,most_recent_release,2004Q2,2004Q3,2,3.407470359569949
headline_cpi,most_recent_release,2004Q2,2004Q3,4,2.8810254885348545
headline_cpi,most_recent_release,2004Q3,2004Q4,1,4.272128775410067
headline_cpi,most_recent_release,2004Q3,2004Q4,2,3.1436190383402867
headline_cpi,most_recent_release,2004Q3,2004Q4,4,3.748596012897646
headline_cpi,most_recent_release,2004Q4,2005Q1,1,2.0151093012705634
headline_cpi,most_recent_release,2004Q4,2005Q1,2,2.3545806174997708
headline_cpi,most_recent_release,2004Q4,2005Q1,4,3.608763678170112
headline_cpi,most_recent_release,2005Q1,2005Q2,1,2.6940519337290425
headline_cpi,most_recent_release,2005Q1,2005Q2,2,4.353572987454985
headline_cpi,most_recent_release,2005Q1,2005Q2,4,3.624381767523898
headline_cpi,most_recent_release,2005Q2,2005Q3,1,6.013094041180919
headline_cpi,most_recent_release,2005Q2,2005Q3,2,4.862946738840436
headline_cpi,most_recent_release,2005Q2,2005Q3,4,3.8492259183920825
headline_cpi,most_recent_release,2005Q3,2005Q4,1,3.7127994364999055
headline_cpi,most_recent_release,2005Q3,2005Q4,2,2.895190547592839
headline_cpi,most_recent_release,2005Q3,2005Q4,4,3.28554157912574
headline_cpi,most_recent_release,2005Q4,2006Q1,1,2.077581658685767
headline_cpi,most_recent_release,2005Q4,2006Q1,2,2.8355050979437277
headline_cpi,most_recent_release,2005Q4,2006Q1,4,1.9463240145098517
headline_cpi,most_recent_release,2006Q1,2006Q2,1,3.5934285372017176
headline_cpi,most_recent_release,2006Q1,2006Q2,2,3.675892610658634
headline_cpi,most_recent_release,2006Q1,2006Q2,4,2.4025502335026654
headline_cpi,most_recent_release,2006Q2,2006Q3,1,3.7583566841154834
headline_cpi,most_recent_release,2006Q2,2006Q3,2,1.0571429310759606
headline_cpi,most_recent_release,2006Q2,2006Q3,4,2.6303777241448842
headline_cpi,most_recent_release,2006Q3,2006Q4,1,-1.6440708219635856
headline_cpi,most_recent_release,2006Q3,2006Q4,2,1.1292078563467365
headline_cpi,most_recent_release,2006Q3,2006Q4,4,2.3218114572324517
headline_cpi,most_recent_release,2006Q4,2007Q1,1,3.9024865346570103
headline_cpi,most_recent_release,2006Q4,2007Q1,2,4.2036125172138386
headline_cpi,most_recent_release,2006Q4,2007Q1,4,3.9520154982245495
headline_cpi,most_recent_release,2007Q1,2007Q2,1,4.504738499770619
headline_cpi,most_recent_release,2007Q1,2007Q2,2,3.514415058118196
headline_cpi,most_recent_release,2007Q1,2007Q2,4,4.053758625038787
headline_cpi,most_recent_release,2007Q2,2007Q3,1,2.5240916164657867
headline_cpi,most_recent_release,2007Q2,2007Q3,2,3.7004184792353136
headline_cpi,most_recent_release,2007Q2,2007Q3,4,4.220119221605627
headline_cpi,most_recent_release,2007Q3,2007Q4,1,4.876745342004818
headline_cpi,most_recent_release,2007Q3,2007Q4,2,4.593102191959375
headline_cpi,most_recent_release,2007Q3,2007Q4,4,5.119209902770949
headline_cpi,most_recent_release,2007Q4,2008Q1,1,4.30945904191396
headline_cpi,most_recent_release,2007Q4,2008Q1,2,4.739819963975953
headline_cpi,most_recent_release,2007Q4,2008Q1,4,1.58319335795404
headline_cpi,most_recent_release,2008Q1,2008Q2,1,5.170180886037914
headline_cpi,most_recent_release,2008Q1,2008Q2,2,5.64531761358254
headline_cpi,most_recent_release,2008Q1,2008Q2,4,-0.1844193823648454
headline_cpi,most_recent_release,2008Q2,2008Q3,1,6.120454341127127
headline_cpi,most_recent_release,2008Q2,2008Q3,2,-1.5734332480678668
headline_cpi,most_recent_release,2008Q2,2008Q3,4,-0.9466141497262847
headline_cpi,most_recent_release,2008Q3,2008Q4,1,-9.267320837262908
headline_cpi,most_recent_release,2008Q3,2008Q4,2,-6.0141563783122205
headline_cpi,most_recent_release,2008Q3,2008Q4,4,-1.6200143407624208
headline_cpi,most_recent_release,2008Q4,2009Q1,1,-2.7609919193615173
headline_cpi,most_recent_release,2008Q4,2009Q1,2,-0.31979505138470554
headline_cpi,most_recent_release,2008Q4,2009Q1,4,1.4766971194766207
headline_cpi,most_recent_release,2009Q1,2009Q2,1,2.1214018165921154
headline_cpi,most_recent_release,2009Q1,2009Q2,2,2.7741276967873816
headline_cpi,most_recent_release,2009Q1,2009Q2,4,2.3253242117870574
headline_cpi,most_recent_release,2009Q2,2009Q3,1,3.4268535769826336
headline_cpi,most_recent_release,2009Q2,2009Q3,2,3.2731892903379265
headline_cpi,most_recent_release,2009Q2,2009Q3,4,1.7597017881476287
headline_cpi,most_recent_release,2009Q3,2009Q4,1,3.1195250036932514
headline_cpi,most_recent_release,2009Q3,2009Q4,2,1.87652072678673
headline_cpi,most_recent_release,2009Q3,2009Q4,4,1.1957063658294866
headline_cpi,most_recent_release,2009Q4,2010Q1,1,0.6335164498801704
headline_cpi,most_recent_release,2009Q4,2010Q1,2,0.2462142859573109
headline_cpi,most_recent_release,2009Q4,2010Q1,4,1.2222880403971004
headline_cpi,most_recent_release,2010Q1,2010Q2,1,-0.1410878779655602
headline_cpi,most_recent_release,2010Q1,2010Q2,2,0.5148920048722696
headline_cpi,most_recent_release,2010Q1,2010Q2,4,2.1254688946731757
headline_cpi,most_recent_release,2010Q2,2010Q3,1,1.1708718877101276
headline_cpi,most_recent_release,2010Q2,2010Q3,2,2.1983617948368943
headline_cpi,most_recent_release,2010Q2,2010Q3,4,3.29133645851764
headline_cpi,most_recent_release,2010Q3,2010Q4,1,3.2258517019636517
headline_cpi,most_recent_release,2010Q3,2010Q4,2,3.7360457844740886
headline_cpi,most_recent_release,2010Q3,2010Q4,4,3.6485625374415203
headline_cpi,most_recent_release,2010Q4,2011Q1,1,4.246239866984488
headline_cpi,most_recent_release,2010Q4,2011Q1,2,4.384311122198397
headline_cpi,most_recent_release,2010Q4,2011Q1,4,3.2899992016216113
headline_cpi,most_recent_release,2011Q1,2011Q2,1,4.52238237741235
headline_cpi,most_recent_release,2011Q1,2011Q2,2,3.56107929040898
headline_cpi,most_recent_release,2011Q1,2011Q2,4,2.790032971004576
headline_cpi,most_recent_release,2011Q2,2011Q3,1,2.5997762034056504
headline_cpi,most_recent_release,2011Q2,2011Q3,2,2.1956872810448056
headline_cpi,most_recent_release,2011Q2,2011Q3,4,1.8703207653402671
headline_cpi,most_recent_release,2011Q3,2011Q4,1,1.7915983586839674
headline_cpi,most_recent_release,2011Q3,2011Q4,2,2.018986651600171
headline_cpi,most_recent_release,2011Q3,2011Q4,4,1.6708332863003166
headline_cpi,most_recent_release,2011Q4,2012Q1,1,2.24637494451638
headline_cpi,most_recent_release,2011Q4,2012Q1,2,1.5449542496357354
headline_cpi,most_recent_release,2011Q4,2012Q1,4,1.8856882675083977
headline_cpi,most_recent_release,2012Q1,2012Q2,1,0.8435335547550702
headline_cpi,most_recent_release,2012Q1,2012Q2,2,1.3226799210004323
headline_cpi,most_recent_release,2012Q1,2012Q2,4,1.725244172981429
headline_cpi,most_recent_release,2012Q2,2012Q3,1,1.801826287245796
headline_cpi,most_recent_release,2012Q2,2012Q3,2,2.2264222853810822
headline_cpi,most_recent_release,2012Q2,2012Q3,4,1.4048158592998568
headline_cpi,most_recent_release,2012Q3,2012Q4,1,2.6510182835163683
headline_cpi,most_recent_release,2012Q3,2012Q4,2,2.1278084249623905
headline_cpi,most_recent_release,2012Q3,2012Q4,4,1.4937484704134714
headline_cpi,most_recent_release,2012Q4,2013Q1,1,1.6045985664084428
headline_cpi,most_recent_release,2012Q4,2013Q1,2,0.5832094332186182
headline_cpi,most_recent_release,2012Q4,2013Q1,4,1.2000861501160354
headline_cpi,most_recent_release,2013Q1,2013Q2,1,-0.43817969997116174
headline_cpi,most_recent_release,2013Q1,2013Q2,2,0.8596885158645863
headline_cpi,most_recent_release,2013Q1,2013Q2,4,1.4197963716226127
headline_cpi,most_recent_release,2013Q2,2013Q3,1,2.157556731700306
headline_cpi,most_recent_release,2013Q2,2013Q3,2,1.8169628670134206
headline_cpi,most_recent_release,2013Q2,2013Q3,4,2.059018413303551
headline_cpi,most_recent_release,2013Q3,2013Q4,1,1.4763690023265708
headline_cpi,most_recent_release,2013Q3,2013Q4,2,1.9799042273806533
headline_cpi,most_recent_release,2013Q3,2013Q4,4,1.7751387748451741
headline_cpi,most_recent_release,2013Q4,2014Q1,1,2.4834394524347503
headline_cpi,most_recent_release,2013Q4,2014Q1,2,2.301073959593693
headline_cpi,most_recent_release,2013Q4,2014Q1,4,1.157297241683767
headline_cpi,most_recent_release,2014Q1,2014Q2,1,2.1187084667526266
headline_cpi,most_recent_release,2014Q1,2014Q2,2,1.5703733223096867
headline_cpi,most_recent_release,2014Q1,2014Q2,4,-0.11295322081871642
headline_cpi,most_recent_release,2014Q2,2014Q3,1,1.0220381778668108
headline_cpi,most_recent_release,2014Q2,2014Q3,2,0.01352052377386082
headline_cpi,most_recent_release,2014Q2,2014Q3,4,0.03700704709585908
headline_cpi,most_recent_release,2014Q3,2014Q4,1,-0.9949971303190631
headline_cpi,most_recent_release,2014Q3,2014Q4,2,-1.7962797639471162
headline_cpi,most_recent_release,2014Q3,2014Q4,4,0.1584899553739049
headline_cpi,most_recent_release,2014Q4,2015Q1,1,-2.5975623975751723
headline_cpi,most_recent_release,2014Q4,2015Q1,2,0.060493570417876
headline_cpi,most_recent_release,2014Q4,2015Q1,4,0.39967525026288464
headline_cpi,most_recent_release,2015Q1,2015Q2,1,2.7185495384108735
headline_cpi,most_recent_release,2015Q1,2015Q2,2,2.1132596746949273
headline_cpi,most_recent_release,2015Q1,2015Q2,4,0.9869605147604894
headline_cpi,most_recent_release,2015Q2,2015Q3,1,1.5079698109789283
headline_cpi,most_recent_release,2015Q2,2015Q3,2,0.7388569301079223
headline_cpi,most_recent_release,2015Q2,2015Q3,4,1.10392858470418
headline_cpi,most_recent_release,2015Q3,2015Q4,1,-0.03025595076311946
headline_cpi,most_recent_release,2015Q3,2015Q4,2,-0.139338645173935
headline_cpi,most_recent_release,2015Q3,2015Q4,4,1.1505131183450807
headline_cpi,most_recent_release,2015Q4,2016Q1,1,-0.2484213395847499
headline_cpi,most_recent_release,2015Q4,2016Q1,2,1.4690002393004549
headline_cpi,most_recent_release,2015Q4,2016Q1,4,1.7908494614891464
headline_cpi,most_recent_release,2016Q1,2016Q2,1,3.1864218181856128
headline_cpi,most_recent_release,2016Q1,2016Q2,2,2.440364881864111
headline_cpi,most_recent_release,2016Q1,2016Q2,4,2.5542223637099513
headline_cpi,most_recent_release,2016Q2,2016Q3,1,1.6943079455425378
headline_cpi,most_recent_release,2016Q2,2016Q3,2,2.1126986836778276
headline_cpi,most_recent_release,2016Q2,2016Q3,4,1.8729314587253132
headline_cpi,most_recent_release,2016Q3,2016Q4,1,2.531089421813083
headline_cpi,most_recent_release,2016Q3,2016Q4,2,2.668079845555831
headline_cpi,most_recent_release,2016Q3,2016Q4,4,1.92626342843744
headline_cpi,most_recent_release,2016Q4,2017Q1,1,2.805070269298563
headline_cpi,most_recent_release,2016Q4,2017Q1,2,1.63316423377282
headline_cpi,most_recent_release,2016Q4,2017Q1,4,2.0858704581475203
headline_cpi,most_recent_release,2017Q1,2017Q2,1,0.46125819824704417
headline_cpi,most_recent_release,2017Q1,2017Q2,2,1.1844470113190977
headline_cpi,most_recent_release,2017Q1,2017Q2,4,2.2237133946949523
headline_cpi,most_recent_release,2017Q2,2017Q3,1,1.907635824391061
headline_cpi,most_recent_release,2017Q2,2017Q3,2,2.5385766825222023
headline_cpi,most_recent_release,2017Q2,2017Q3,4,2.651326034605631
headline_cpi,most_recent_release,2017Q3,2017Q4,1,3.1695175406533966
headline_cpi,most_recent_release,2017Q3,2017Q4,2,3.262979778070806
headline_cpi,most_recent_release,2017Q3,2017Q4,4,2.5754485347828795
headline_cpi,most_recent_release,2017Q4,2018Q1,1,3.356442015488291
headline_cpi,most_recent_release,2017Q4,2018Q1,2,2.7640753866890373
headline_cpi,most_recent_release,2017Q4,2018Q1,4,2.1893614971332145
headline_cpi,most_recent_release,2018Q1,2018Q2,1,2.171708757889852
